@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-13'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute -0.657x-bar+0.414yegvx-0.291xegvy-0.263x2ybr+0.203y-bar... numeric
@attribute 0.542y2bar-0.35y-ege-0.316high+0.296width+0.289yegvx... numeric
@attribute 0.646xegvy-0.417y-bar-0.35x2ybr+0.275xybar-0.196y2bar... numeric
@attribute -0.581onpix+0.514x-box+0.314y-ege-0.264high+0.233y-box... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.366546,-0.839498,0.097851,-0.201904,-1.031599,-0.466502,-0.20621,-0.050825,0.203701,-0.212745,-0.81933,0.034648,R
-0.062119,-0.192868,-1.261489,0.422982,-0.007033,1.11272,0.365674,-0.052209,0.074434,0.505222,0.311094,-0.430007,E
-1.548364,1.090338,0.233437,-1.256681,0.852011,-0.156287,-0.162735,-1.008892,-0.506907,0.567325,-0.950636,-0.472769,U
1.027264,-0.166375,-0.214734,2.532976,-0.32263,-0.301856,0.000894,-0.001848,-0.128796,1.113793,0.556466,-0.166327,N
0.410344,-0.350232,-1.122761,-3.852647,0.540686,0.182535,0.805785,-0.304591,0.60813,-0.858274,0.013085,-0.401981,E
-0.042977,-0.495907,2.63717,-0.144587,1.227313,-0.557365,-2.298078,0.369367,-0.381862,-0.687978,0.196579,-0.483301,H
1.006789,-0.865681,0.530041,-1.03339,-1.351977,0.045307,-0.892223,0.029007,0.218083,-0.655876,-0.069559,0.056043,B
-0.761881,0.515672,1.29989,-1.331819,0.251778,-0.719157,1.197123,-1.883048,0.122563,0.5834,1.320791,0.983532,N
-0.246408,0.309222,-0.438233,-1.947436,0.599347,0.727583,-0.565779,0.023625,-0.601238,0.424004,0.598271,-0.489616,G
0.52217,-0.84013,-0.699414,-0.731558,-1.27647,-0.0698,0.612153,0.105354,-0.538375,0.829274,-0.527456,0.235725,X
1.797871,2.426328,0.868988,-0.083644,0.296577,1.563921,0.065286,-1.044724,0.024402,-0.082846,-0.208355,-0.171753,V
-3.745385,-2.421262,1.670075,-0.390831,-1.271365,2.264068,0.882355,-0.324241,1.925096,0.079068,-0.649128,-0.491614,G
-1.751145,-3.42899,-0.290342,1.759878,1.359393,0.203296,0.338917,-1.039335,-0.408711,-0.298679,0.026777,-0.040461,A
0.598297,-0.439328,0.15265,-0.037702,0.200289,-0.090599,-0.361625,-0.745339,-0.125144,-0.550495,-0.12353,0.75037,X
4.304002,-1.4916,-0.167517,-1.922679,0.110887,1.201771,1.200323,0.221252,0.082543,0.112479,0.294141,0.222957,C
-1.861621,-0.120523,-0.070018,0.583131,-1.878534,-0.540834,0.32785,0.765528,-0.801665,-1.252728,-0.077013,0.775748,Z
-0.899995,-0.798588,2.033315,1.254529,-0.424836,-1.563698,1.82709,1.553354,0.059317,1.301489,-0.927818,0.020732,M
-1.818953,-1.494561,3.025715,0.582027,1.929946,-1.206227,-0.582242,0.889718,0.336806,-0.902763,-1.860201,-0.849105,M
-0.196364,4.122977,-1.128366,-0.88773,1.696452,-1.329206,-1.461076,0.676826,1.51641,-1.988884,-0.523962,0.137903,F
2.436387,1.02454,1.065328,1.273513,-0.783138,-1.352564,0.832537,0.61543,-0.652073,0.61362,0.077442,-0.174978,N
0.296467,0.557081,-1.342873,1.531346,0.34775,1.327436,-0.862991,-0.535773,0.150252,0.124432,0.654469,-0.857952,F
2.660306,2.009889,0.185038,-0.001054,0.066012,1.341625,0.771215,-1.055144,-0.63739,-0.170605,-2.897443,0.728531,T
0.255481,0.416132,2.426536,-1.114217,1.587835,-0.339516,-1.531357,0.884661,-1.624194,0.710049,0.050923,-0.474431,U
2.639865,1.156528,-0.742958,-1.580868,1.380082,0.015343,1.005942,0.830027,0.098679,-0.302604,0.688746,-0.401489,C
-1.426129,2.651676,-0.266551,-0.711813,-0.065381,1.248298,0.035661,-1.968001,-1.580281,0.684185,-0.731226,-0.6572,T
0.340218,-0.837539,-1.015231,-1.895254,-2.107213,-0.121427,-0.000862,-0.138272,-0.786774,0.26893,0.257359,0.340547,S
-2.468296,-2.459558,-1.486954,0.815689,-0.24777,2.23505,-0.716058,-0.312854,0.254119,1.194884,0.137485,-0.430167,B
1.481655,-1.729066,0.710839,2.120555,0.751225,-0.354338,1.581278,0.986501,0.826693,0.951674,-0.91596,0.432051,M
-2.085024,0.53186,-1.710331,-0.036788,0.229997,0.589085,-0.27985,0.182724,-1.368707,0.535219,0.573237,-0.004371,S
2.099889,-0.872684,-0.566437,-1.16676,-1.847029,-0.157882,0.572352,0.604908,-0.297707,0.518625,-0.22656,0.13905,Z
1.792632,3.37235,0.704654,0.106463,0.08724,0.85963,0.175865,-0.460897,0.867703,0.153135,0.048488,-0.109961,V
-1.323225,-0.73612,0.948283,0.001685,-0.68964,-0.286695,1.05417,0.431835,0.127825,-0.714019,0.589195,0.317679,G
-0.787003,4.135714,-0.89801,0.218247,0.390475,-0.951147,-1.443439,-0.078586,0.84223,-1.448546,-0.088004,-0.674756,F
-0.825889,-0.86754,0.077833,-0.181945,-1.735143,0.274966,-1.283582,0.325354,-0.206684,-0.006615,-0.409496,-0.370685,B
-1.611643,1.767432,0.005847,0.425235,-0.205556,-0.646647,0.111732,0.2421,-0.271742,0.050592,-0.469952,-0.568225,F
2.01114,3.07098,1.271587,0.002372,0.805382,0.941546,0.48879,-0.81065,0.037856,0.150703,0.002371,0.071151,Y
-0.838579,-0.094603,-0.585168,0.836903,-0.707046,-0.198085,-1.690344,0.857388,-0.040711,0.863553,-0.286859,-0.255046,D
-0.019639,1.405593,-1.27313,-2.207728,1.889859,0.090633,0.209308,0.828361,-0.288561,-0.57193,0.438588,-0.633397,C
1.803333,-0.751096,0.122343,-1.656391,-0.424864,0.083191,1.41913,-0.004285,0.830711,0.480686,0.173588,0.162856,K
0.506131,-0.198356,0.499963,-0.422303,-0.096654,-0.671844,-0.158967,0.381345,-0.686647,-0.028508,-0.260742,-0.367814,H
4.278233,2.538174,1.727072,0.537395,0.153724,1.402846,0.791748,-0.671448,-0.599076,-0.14688,-0.039662,0.360798,Y
-1.129463,-1.495347,-0.222581,0.706717,0.061272,1.332098,-0.85325,-0.571011,0.68074,0.189353,-1.003243,-0.868868,R
-0.581006,2.665766,0.754098,-0.570721,0.157426,1.22907,-0.284013,-1.460166,-1.286637,-0.097554,-0.375801,-0.957249,T
-1.382011,-0.60634,0.419619,-1.113289,0.383825,0.038468,0.350837,-0.194891,0.432566,0.375677,-0.125843,-0.933144,H
-1.125389,-1.269562,1.177109,-0.009159,-0.855557,1.371311,-0.606711,0.481091,0.809846,0.542661,-0.299109,-0.319826,R
-0.234001,-0.861596,-0.181037,-2.512641,0.519324,-0.134012,0.037992,-0.499269,-0.324463,-0.043706,-1.08811,-0.074477,C
-3.4684,0.309993,-0.731844,1.7075,2.261189,-0.506346,-0.007238,-0.569753,0.680064,0.464707,0.440219,0.131407,N
-1.1425,0.311816,-0.24922,-0.414945,-1.062338,0.907517,1.153716,-0.670519,-0.354015,-0.160282,1.393904,-0.291987,X
-1.192106,1.524315,2.30949,0.976584,0.819343,0.615728,0.625218,-1.22692,-0.264818,0.363537,0.447308,-0.522009,W
2.927674,1.382057,0.905663,-0.548427,-0.135269,-0.166294,0.975149,-0.034065,-0.482542,0.876777,0.123254,0.229337,U
1.513265,3.09377,-0.667102,1.037628,0.228332,0.200614,-1.026346,0.476917,1.131952,-0.197441,0.276773,-0.609745,F
0.466237,0.227905,-1.653048,1.875196,-0.393934,1.393172,-0.903057,-0.220857,0.027638,0.543524,0.675929,-0.737882,F
0.147575,0.566538,2.383251,-1.463232,1.718228,-0.169585,-1.636787,0.713133,-2.424191,0.92593,-0.553399,-0.108942,U
-0.690444,-3.632677,-0.217121,2.200653,1.240103,-0.360753,0.74668,-0.224051,0.029218,-0.861287,-0.638045,0.3788,A
-1.622598,-0.500388,-0.607435,0.200624,-0.826809,-0.665941,0.537306,-0.41422,0.043628,-0.616348,-0.859518,-0.118493,X
-3.384966,1.005544,-0.246754,0.076598,0.622744,1.52425,0.500492,-0.5946,-0.194746,1.819427,1.707191,0.675989,K
3.445714,-0.747502,1.707781,-0.143422,-0.722075,0.693055,-0.518538,0.885905,1.612068,-0.335483,-0.239559,0.481129,R
2.315094,-1.8616,0.530174,-1.829925,-0.251031,-3.948875,-0.988888,-3.294199,1.319551,0.624593,1.219136,-0.568548,L
-0.570918,2.948979,-0.762166,1.418759,-0.018602,-1.067208,-1.998638,1.423717,0.45502,-0.045455,-0.071315,-0.268155,F
-0.7111,-1.174075,-0.145107,-1.038359,0.233882,-0.398677,-0.569655,0.373462,-0.813774,0.91288,0.102142,0.247209,O
-1.441278,-0.134114,1.032712,-0.752498,-0.181141,-0.881528,-0.077821,0.204018,-1.29402,-0.483022,-0.504559,0.040582,U
0.753781,2.612874,0.243916,-0.202085,0.748728,0.975014,0.120744,-1.105572,-0.27292,-0.2652,-0.914885,0.114525,V
3.416228,-1.875645,0.860879,1.907636,0.375424,-0.75825,0.747569,-0.99906,1.048982,-0.350163,0.973588,0.650368,A
-0.945295,-0.387846,0.593208,0.41805,-1.022288,-1.220198,-0.628677,0.700316,-0.103545,-0.95294,-0.386013,0.253374,B
-2.461725,-0.478448,0.665631,-0.903822,0.69212,0.724125,0.342793,0.221761,-0.482152,-1.034024,0.103655,0.326921,Q
2.291344,-0.820963,-0.807268,-0.47818,-1.416514,-0.02994,0.941496,0.060493,-0.473246,0.871388,-0.471943,0.237582,X
-1.009701,1.748412,-0.508871,-0.779884,0.885178,-1.569702,0.525878,0.379707,-0.079953,0.320096,0.4251,-0.092135,U
-3.764384,-0.589776,0.130142,-0.128275,-1.05258,-0.216411,-0.04158,-0.080715,0.406921,-0.077153,-0.057092,-0.422897,B
2.73742,-0.297239,0.705969,0.731577,-0.914121,-0.876214,0.4573,0.854837,-0.743561,0.060729,0.090003,0.101931,H
-4.190799,0.710344,2.677273,1.451075,-0.810022,-0.461012,1.83174,0.030316,-1.185968,-0.469649,0.161694,-1.186,W
0.718,4.057116,-0.757002,-0.141606,0.446622,-1.330485,-1.481028,0.83605,1.484504,-1.62898,-0.958352,-0.40593,F
1.032372,-0.729411,0.96183,-1.172146,-0.474841,0.545068,-1.398127,0.395935,0.701771,-0.10712,-0.093765,0.195784,R
0.719634,-0.8085,3.476212,0.438809,1.34221,-0.541599,-0.642959,1.03061,-0.413376,-0.256436,-1.177597,0.114534,M
2.34587,-3.324893,-0.877389,1.469422,2.718447,0.817944,-0.920053,1.240093,-2.02898,-1.002051,0.530416,-0.611861,J
-0.464939,-1.801412,-0.799811,0.57095,0.047667,1.551935,-0.671522,-1.069057,-0.286537,0.471151,-0.277069,-0.184767,J
-2.285627,-1.417138,0.027372,-1.227819,-1.492663,1.005327,-1.366904,-0.223087,-0.10219,0.453413,-0.705659,-0.527521,B
-2.443462,-0.704714,-0.329504,-1.421234,-0.413593,-0.230922,0.526869,-1.027396,0.641986,-0.021713,-0.25242,-0.603285,K
-3.523718,1.648555,0.980633,-1.135255,1.05064,1.150659,0.405988,-0.196041,0.591103,0.707086,1.216444,0.956471,H
-0.023257,-0.434005,0.41754,-0.200906,0.117221,-0.139849,-0.437808,-0.500114,-0.167041,-0.454994,-0.151263,0.236644,X
-0.344254,-0.484573,0.244778,-1.422365,-0.871277,0.439932,-0.49312,0.127781,-0.746406,-1.210033,0.394279,0.096706,S
-2.187653,-0.460047,-0.028349,-0.489075,-0.880536,-0.623037,0.995183,0.672361,-1.098761,-1.365607,-0.690919,0.80737,J
2.998524,3.000491,1.010348,0.664956,-0.027901,0.936995,0.331154,-0.968616,0.63958,-0.054319,0.024886,0.1346,V
0.933429,-1.648291,0.46701,2.132324,0.612085,-0.447993,0.938161,0.627419,0.619458,0.556108,-1.162448,-0.01674,M
2.354546,-0.537611,0.355753,-0.003487,-0.532301,-0.203395,0.518228,0.296849,0.033818,0.530522,-0.05417,-0.023023,H
1.623206,3.457537,-1.335468,0.197777,-0.258629,-0.626422,0.210759,0.099555,-0.249226,0.037734,0.528302,-0.391436,Y
-0.949546,-0.022935,-0.07931,-1.271376,-0.465781,-1.351261,-2.160291,0.615845,-0.014283,1.244644,-0.309,-0.195515,D
-3.262991,-0.075678,0.213042,-0.845729,1.58342,0.0682,-0.743441,0.253931,0.271803,-0.042132,1.550054,1.449472,O
3.437175,-1.694367,0.653963,-0.606076,-0.891327,0.827577,0.312817,0.528111,0.351816,0.261996,-0.328002,0.599972,G
1.086471,1.163267,-1.897929,-0.010738,-0.248607,-0.395649,1.108703,1.026091,0.04925,0.285541,-0.408649,-0.20611,E
1.86019,0.386149,0.982787,-0.524802,-0.269093,0.022082,0.348977,-0.100211,-1.061528,1.332794,-0.752655,-0.145575,U
-1.123686,0.47395,0.884565,0.010704,0.310011,-1.831755,0.398924,-0.821594,-0.32183,0.903448,-0.288503,1.414572,U
0.715352,-1.384914,0.433641,-1.519479,-1.800903,0.378921,-0.872953,0.559465,0.517428,0.036581,0.266131,0.348325,B
-0.441343,-0.543508,-1.488207,0.428998,-0.114316,-0.18621,-0.317609,0.056398,0.588979,0.015998,-0.520921,-0.323389,S
-3.41074,-0.475065,0.675253,0.6674,-0.817646,-0.526625,1.449452,0.182894,0.823733,-0.287517,-0.590352,-0.460469,R
-0.457598,-0.098214,-0.266546,-3.151691,1.513709,1.101349,-0.38301,0.132117,-0.053789,-0.088063,0.221989,-0.525863,C
1.670949,1.605717,1.410667,0.130845,1.029358,0.533981,0.523342,-0.412211,-0.653954,0.386744,-0.876767,0.155468,V
0.339617,-0.725222,4.002368,-0.586441,0.804464,-1.108818,-1.610105,0.930643,-0.505077,0.924905,0.1396,0.143612,N
2.541427,-0.752259,0.035428,-2.746605,0.605823,1.050474,0.654879,0.487439,0.031467,0.322362,-0.220371,0.078526,C
3.296125,-0.795106,1.054873,0.258804,-0.674044,-0.021365,0.312248,0.326834,-0.242739,0.242712,0.098675,0.535838,Q
-2.183753,-0.069205,-1.357367,-1.675248,1.635398,0.916078,-1.6506,0.726516,-0.456889,0.233378,0.891323,0.833999,C
-2.255925,2.649032,-1.892683,1.736413,0.229831,0.094018,-1.841953,0.118314,0.733042,0.729339,0.212252,-0.387559,F
1.387416,0.868131,-0.8563,2.29798,-1.014533,0.624767,-1.53401,0.208272,0.385084,0.455006,0.836515,-0.213725,P
-3.417638,1.173148,-0.444841,-0.398223,1.232943,0.107283,0.962796,-0.157155,-0.005198,0.702483,0.969047,0.56205,K
1.428004,-1.592458,0.616839,-1.147633,-0.145469,-3.641929,-1.160566,-2.962914,1.277934,0.847373,1.236118,-0.25972,L
1.45151,0.334564,-0.294626,1.848063,-1.367065,-0.996042,0.291948,-0.384489,-0.875755,-0.880967,0.295462,-0.165294,I
3.106425,-0.708851,0.567263,1.256914,-0.046075,-0.397225,-0.239661,0.516078,-0.394053,-0.393271,0.579362,-0.056114,O
-1.129273,-0.650539,-0.456418,0.729138,-0.615537,1.155043,-0.776798,-0.0621,0.708243,0.010462,-0.33408,-0.685098,B
-2.739779,0.337369,2.073775,-1.134813,0.74488,-0.658589,1.422202,-1.248218,1.358936,1.105345,1.131041,0.657677,M
0.624486,-0.908194,-2.622185,-0.585226,-0.248324,0.955723,0.273393,0.253608,-0.080558,0.470918,-0.055001,-0.0769,Z
-2.072304,0.038833,0.328392,-0.289112,-1.486884,-1.162799,0.17849,0.81642,-2.465332,-1.091113,0.433886,0.669594,Y
-1.558397,-0.1154,0.373426,0.40764,-0.862538,-0.78592,-1.473899,-0.068477,-0.124225,0.562054,-0.612985,-0.965406,D
-0.326252,0.013248,0.7106,-0.945334,-0.141302,0.321738,-1.1397,0.244465,-0.469948,0.052031,-0.998508,-0.466503,O
-4.075908,-1.633155,2.280995,1.675007,0.053962,-1.724543,2.443775,1.459832,2.47702,0.064974,-2.006394,-0.586198,M
-1.103086,-0.579651,-0.352389,-0.05711,-1.09959,0.104017,0.879778,-0.122745,0.649367,-0.622656,-0.688477,0.185414,X
-2.686186,1.488653,-1.679561,-0.914143,1.059458,-0.546853,1.41412,-0.047142,-0.031717,-0.154636,-0.65126,-0.30914,X
-1.067535,0.617842,2.401471,1.356361,0.795833,0.307537,1.103175,-0.410368,0.01578,0.880337,-0.342884,-0.316952,W
-5.340638,1.934681,-0.736196,-0.817779,1.612773,-0.416308,0.751333,-0.271713,-0.291554,1.234918,0.675932,1.637916,K
2.002085,-0.816736,0.069652,-1.712012,-0.388911,0.103697,1.229053,-0.179662,0.665779,0.108894,0.093305,0.068092,K
2.74052,1.89836,0.001951,-0.015925,0.979828,-0.542875,1.073936,0.906825,0.303789,-0.121154,0.5247,-0.250863,U
3.242214,2.721418,-0.350724,-0.262354,-0.361721,0.558185,0.989305,-0.046833,-0.278296,0.564448,-0.800516,0.009024,T
1.672061,0.636658,-0.715403,0.397795,-0.00656,-0.006813,1.398861,0.332405,0.52222,0.450737,0.647453,-0.000123,K
-0.369364,-2.014075,-1.145667,0.755405,1.501056,1.595027,-1.477723,-0.047279,-0.293732,-0.661666,1.09474,0.497198,I
-4.310927,0.561679,0.656039,0.529485,-1.976305,-0.91475,2.07642,0.82418,-0.956899,-0.317726,1.027988,-0.195892,V
4.473312,2.411006,-0.048698,0.492366,-0.25502,-0.167789,-0.311401,0.963592,1.650098,-1.050786,-0.359017,0.036156,F
-2.066578,-0.058049,-1.403761,-0.453182,0.856434,0.104115,1.231719,-0.389975,0.455,0.210013,0.075436,-0.463458,K
-3.515243,0.237199,-2.010755,0.814738,0.472653,-0.226762,-0.135783,-0.19132,-0.015517,1.263782,0.6658,0.690727,X
-1.935628,-0.172823,1.232763,-1.010469,0.139347,1.039175,0.218795,-0.365395,-0.873343,-1.924563,0.096111,-0.393452,Q
2.58459,-0.866997,0.101789,-1.156061,-0.300389,0.373457,1.53825,0.266651,0.550252,0.501907,0.149538,-0.163228,K
2.52211,2.723995,-0.472681,0.742379,-0.931184,-0.094573,-0.31276,0.810386,0.204104,-0.373404,0.181404,-0.431041,F
-1.377904,-0.134599,-0.145337,1.12033,-1.707678,-1.380103,0.647665,0.800205,-1.166411,-1.316822,-0.767044,0.136129,D
-1.06806,-0.55627,-0.703175,-1.341889,-0.079705,0.040007,0.058831,-0.502157,0.294883,0.480863,-0.314273,-0.003302,K
-1.206572,2.869751,0.410307,0.644094,-0.389753,0.356579,-3.500943,0.075889,1.507528,-1.116954,0.234236,0.410009,P
3.140771,0.907251,1.020254,-0.167434,-0.263591,0.328787,0.556358,0.361645,-0.544626,1.322872,0.24151,-0.103964,U
-1.068308,-0.347565,0.160861,-0.272106,0.586545,-0.21374,-0.830281,-0.798521,-0.18146,-0.381739,-0.137359,0.82486,X
-3.068012,0.753344,0.491349,-0.465464,-1.283934,-0.211656,1.940634,-0.299494,-1.285982,-1.32197,1.128842,-0.787217,L
-2.435623,-0.662843,0.519684,-0.925197,0.346704,0.474888,-0.224921,0.268691,-0.642729,-0.953421,-0.03444,-0.22376,Q
-2.073368,0.07864,0.46774,-0.313895,1.091208,0.2312,-0.50767,0.122791,0.230189,-0.577548,1.215577,0.845611,O
0.769225,-0.428882,0.434503,0.839036,-0.978853,-0.488012,0.049546,0.658505,-0.752461,0.872869,-0.332925,-0.243296,H
-1.998862,-0.413304,0.399497,-1.993191,0.271433,-0.447421,0.503272,-0.55025,-0.856406,-0.364381,1.235202,-0.527364,G
-1.699114,-2.578906,0.325487,-0.215832,-0.260921,-1.57085,1.179028,0.853208,0.537219,-0.578498,-0.961048,0.317897,Q
-0.733288,2.721857,0.243033,0.013575,1.170081,1.075434,-0.100303,-2.218426,-0.864918,-0.073515,-0.60205,0.259329,Y
1.867752,0.21869,-2.064825,-0.128244,-0.732808,0.662144,0.574294,0.46649,0.026332,0.448969,0.261749,-0.373231,Z
2.505363,-0.039999,0.019762,-2.418264,0.691107,1.703594,0.512738,0.464554,-0.130965,0.235589,0.917939,-0.196026,C
-3.38781,0.376446,2.036444,0.886669,-0.80848,0.966687,-0.132849,-0.792838,-0.491671,-2.018685,0.142314,-2.206787,P
4.227634,-1.661614,1.657625,-0.363358,-1.191224,-3.575501,-0.829491,-2.136587,0.979516,1.441027,1.193852,-0.055855,L
-2.109021,2.648967,-0.010587,1.659963,-1.140509,0.775575,-2.850237,0.256608,1.102778,-0.142576,0.614912,-0.665042,P
-0.433213,-0.931117,-1.457469,-0.539544,-2.050226,-0.134074,-1.180861,0.144555,-0.829495,0.096492,-1.371594,0.571022,S
3.084467,3.541993,0.787117,0.606245,0.054277,0.669889,0.414341,0.033396,0.788659,-0.349466,0.449876,0.170518,V
-1.429065,-0.612163,-1.327013,1.071128,-0.520467,1.763627,-1.021632,-0.860818,-0.815658,1.869817,0.965629,0.349016,X
2.083103,2.279417,1.07488,0.280391,0.301594,1.370987,0.871439,-0.929253,-0.127169,-0.527174,-0.747735,0.383315,V
-0.761441,-0.29358,-1.350937,-3.487662,1.197069,-0.3841,-0.12391,-0.330951,-0.744652,0.578893,0.3703,0.071623,C
0.38208,0.503615,2.71094,1.406542,0.667599,0.380261,0.888854,-0.14336,0.000371,0.533328,-0.071129,-0.052988,W
0.503161,-0.599085,3.21481,0.4235,0.749624,-0.038401,-1.774042,0.422872,-0.174403,0.312399,-0.154288,0.018901,N
2.277829,-1.826564,0.62034,-1.85588,-0.339726,-3.951074,-0.900874,-3.169968,1.373187,0.752083,1.267457,-0.628039,L
-5.194218,1.476724,3.315799,0.037264,-0.977976,1.543193,0.913069,-0.833604,-1.591961,-0.810585,1.944274,-1.353127,Q
-3.97074,1.304083,1.018515,-0.915816,0.933595,1.010254,-0.048722,-0.662683,0.014005,0.742761,1.028329,1.080215,H
-1.650895,3.888831,-1.658259,-0.710782,0.575382,-0.738814,-0.147323,-0.331566,-0.094335,-0.156203,0.522317,0.033118,Y
3.819343,-0.612101,-1.888011,-0.683664,-1.589928,0.114265,0.97132,0.477629,-0.094518,0.686308,-0.133417,0.262101,Z
-0.128611,-1.232488,0.81806,-1.314773,-0.182711,0.289924,-0.891211,0.209312,-0.763048,0.003124,-0.328674,-0.108457,Q
-2.673038,-0.852867,-0.138277,-0.371371,-1.349745,0.284572,0.552888,0.4498,-0.567511,-0.835177,-0.057049,0.220046,I
0.634354,-1.653019,-0.947789,1.218578,-0.8293,0.695995,0.675706,0.514086,0.553043,0.415007,-0.064443,0.193885,B
-0.009844,-1.200193,1.676891,-1.036626,-0.259708,1.423761,-0.309978,-0.760876,-0.926377,-0.712443,-0.132459,-0.223766,Q
0.807247,2.077425,-1.71156,1.690995,-0.440983,0.171694,-0.763677,0.131365,0.584542,0.402654,0.381717,-0.809342,F
2.602487,2.564952,-0.696393,-0.399516,-0.343635,0.606,0.90322,-0.716688,-0.716038,0.374374,-0.108268,0.084188,Y
2.623866,1.473763,-0.029307,-0.002431,0.243017,-0.64396,0.673206,1.035708,-0.06792,0.19993,0.402954,-0.124736,U
0.598297,-0.439328,0.15265,-0.037702,0.200289,-0.090599,-0.361625,-0.745339,-0.125144,-0.550495,-0.12353,0.75037,X
-2.383828,-1.468198,0.238093,2.362749,0.456072,-0.362932,0.584346,0.318911,0.354947,1.410071,-0.949315,0.04741,M
-3.382875,-1.974045,1.454042,-0.820633,-0.073395,0.110621,0.002694,0.89352,0.254484,-0.971527,-1.331968,0.264639,Q
-0.707481,0.383972,-0.727071,-0.696591,1.165618,0.170532,1.543731,0.005977,0.815925,0.091715,0.121261,-0.406201,K
-5.050444,-0.046383,0.59593,-0.84804,-2.465704,1.550661,0.365781,0.156611,0.765877,0.156356,0.428818,-0.768254,S
-0.595596,-4.070149,0.194228,2.823354,2.318186,0.019713,0.430413,0.787039,0.423009,0.120401,-0.785759,0.801707,M
-3.21174,3.427152,0.422819,-0.218843,1.816416,-0.196436,1.191051,-0.11061,1.731504,0.632933,0.460283,-0.013834,W
-1.325935,3.554076,0.198224,-0.729629,1.132478,0.040438,-0.288641,-1.123743,0.430919,-0.348743,0.155677,-0.07075,V
-1.603442,0.285922,0.772133,0.481527,-0.95668,-1.191702,1.339903,0.97828,-1.238287,-1.145612,-0.07217,0.292378,Y
-3.348311,-0.7484,0.402417,-1.191597,0.759053,1.066209,1.428674,-0.778265,0.864496,0.200239,0.687713,-0.599316,C
-3.115262,0.121195,-1.06772,0.856924,0.467979,-0.147745,0.807925,-0.110091,-0.001215,0.497113,-0.187887,-0.672471,H
0.114072,-1.610202,-0.370071,-2.160395,-0.390654,0.772541,-0.82108,-0.197522,-0.01215,1.104598,-0.286548,0.247106,G
0.44863,-0.433482,0.337971,0.102339,-0.299756,-0.521742,0.297356,0.437392,-0.589464,0.494575,-0.116405,-0.067082,H
-3.441868,1.628224,-1.418187,-0.270932,0.379281,0.544261,-0.251219,-1.335607,-1.326736,1.006958,1.001122,0.709717,X
-2.285656,2.205795,1.486699,1.224167,-0.470041,-0.912129,1.248229,-0.363496,-0.676825,1.32288,0.605009,1.063753,W
0.571082,-0.198713,-1.240588,-0.654249,-0.18038,0.071054,0.352858,-0.824605,-0.080602,-0.039995,-0.456147,0.348788,I
-1.390934,-0.300789,1.206301,-1.192777,0.878953,0.402854,-0.116577,-0.759345,0.099202,1.020823,0.235134,0.354556,U
3.618378,-0.397422,0.052158,0.167702,0.668866,-0.242762,-0.758175,-1.243617,-0.570589,-0.899853,-0.328219,-0.054213,I
-2.500742,1.687691,0.35502,0.608317,-0.965406,-0.690883,0.689747,-0.171617,-1.637067,0.706729,0.464982,-0.437132,A
1.446939,-0.64724,-2.596204,1.005883,1.405668,0.765455,0.096959,-0.663531,-0.697013,-0.499049,0.06571,-0.711424,I
-2.284821,0.038019,-1.327475,2.093156,-1.966469,-1.117875,-0.008021,0.233357,-1.389095,-1.103817,-0.467852,-0.27535,I
3.434982,0.711682,-1.173053,-0.278121,0.026389,-0.200846,1.174895,0.510952,0.438819,-0.211847,-0.019622,-0.071263,E
-0.835309,0.091446,-2.133195,-0.312934,0.183036,-0.714199,-0.566604,0.996667,0.534645,-0.065386,-1.134469,0.180573,S
-0.228191,1.467965,-1.338421,-0.619389,0.844165,-0.678085,1.048891,0.298178,-0.140546,0.011074,-0.594082,-0.11275,X
0.457288,-0.14731,0.908621,0.54592,0.198134,-0.806914,0.582466,-0.685219,-0.209691,0.047889,-0.355533,-0.379593,U
-0.33376,2.870852,0.554679,-0.18947,0.804414,0.995227,0.13104,-0.777369,-0.045219,0.134209,-1.052424,0.131249,V
1.03834,-0.56625,0.858511,0.076465,-0.746599,-0.171912,0.954514,0.571873,0.207491,0.69647,-0.096863,-0.235491,H
-3.299993,-0.303269,0.795992,-0.599477,0.418021,0.552504,1.326738,-0.594249,-0.418313,-0.420183,1.152861,-0.902155,C
2.825143,-0.207697,1.178546,-0.032842,-0.254136,1.091584,0.408009,0.015646,0.035879,-0.858979,0.487383,-0.182917,Q
